order_id,order_date,customer_age,gender,country,category,payment_method,quantity,unit_price,total_amount,discount_pct,is_member,rating,shipping_days,status
19255,2024-03-31,37,M,US,Clothing,BankTransfer,10,25.17,251.7,0,false,1,9,delivered
19256,2024-04-18,32,F,BR,Sports,PayPal,5,183.44,917.2,0,true,3,13,delivered
19257,2024-09-03,44,F,AU,Home,BankTransfer,1,238.94,238.94,0,false,5,11,delivered
19258,2024-01-03,40,M,US,Toys,Card,1,49.91,49.91,0,false,,4,delivered
19259,2024-03-22,38,F,FR,Beauty,PayPal,5,76.66,383.3,0,true,5,12,delivered
19260,2024-09-10,37,M,US,Grocery,Card,7,8.77,61.39,0,true,,1,returned
19261,2024-04-10,40,F,AU,Clothing,Card,6,71.39,428.34,0,false,4,1,delivered
19262,2024-09-23,33,F,CA,Home,Card,8,163.49,1307.92,0,false,,8,delivered
19263,2024-03-25,36,F,JP,Sports,BankTransfer,1,79.13,79.13,0,true,,11,cancelled
19264,2024-10-31,36,F,BR,Clothing,Card,5,25.14,125.7,0,false,4,2,delivered
19265,2024-01-13,38,M,GB,Electronics,Card,1,797.19,589.92,26,false,,8,delivered
19266,2024-05-19,42,F,US,Books,PayPal,1,16.33,8.65,47,true,3,1,delivered
19267,2024-05-29,41,M,JP,Home,PayPal,2,145.61,291.22,0,true,2,14,delivered
19268,2024-12-19,37,F,US,Sports,PayPal,4,63.95,255.8,0,true,4,6,delivered
19269,2024-04-28,38,M,KR,Beauty,PayPal,3,73.43,140.99,36,false,3,9,delivered
19270,2024-08-24,35,M,IN,Clothing,Card,1,47.71,47.71,0,true,5,9,cancelled
19271,2024-08-18,31,F,US,Home,PayPal,6,267.52,1605.12,0,true,4,4,delivered
19272,2024-05-02,38,M,GB,Toys,BankTransfer,5,59.71,256.75,14,true,4,13,delivered
19273,2024-06-11,31,M,AU,Books,BankTransfer,1,34.17,19.48,43,true,5,11,delivered
19274,2024-04-20,38,F,US,Grocery,Card,6,20.88,125.28,0,false,,3,shipped
19275,2024-02-03,34,Other,KR,Home,Card,1,284.64,284.64,0,true,4,10,delivered
19276,2024-11-16,40,M,US,Home,Card,1,127.82,83.08,35,false,2,8,delivered
19277,2024-04-07,32,M,JP,Sports,PayPal,1,157.56,157.56,0,true,2,8,delivered
19278,2024-11-16,38,F,US,Home,Crypto,3,38.68,116.04,0,true,4,11,delivered
19279,2024-01-27,45,F,JP,Grocery,Card,5,4.43,22.15,0,true,1,10,delivered
19280,2024-11-17,39,F,FR,Grocery,Card,2,25.11,50.22,0,true,5,12,delivered
19281,2024-05-04,35,F,GB,Beauty,PayPal,2,61.39,62.62,49,true,3,13,delivered
19282,2024-04-02,45,F,JP,Books,Card,10,17.01,170.1,0,false,2,12,delivered
19283,2024-01-01,37,M,DE,Home,GiftCard,10,196.11,1961.1,0,false,,10,shipped
19284,2024-02-20,31,F,US,Home,PayPal,1,275.61,275.61,0,true,5,4,pending
19285,2024-11-04,32,M,US,Home,Card,7,235.07,1645.49,0,false,4,2,shipped
19286,2024-09-13,35,F,US,Books,PayPal,5,38.57,192.85,0,false,,5,delivered
19287,2024-06-11,38,F,JP,Toys,Card,7,44.21,253.77,18,true,2,10,delivered
19288,2024-04-27,39,M,US,Electronics,Card,5,523.11,2615.55,0,false,2,11,delivered
19289,2024-07-19,37,M,CA,Grocery,PayPal,1,13.71,6.99,49,false,,13,shipped
19290,2024-05-22,36,M,CA,Books,BankTransfer,1,33.48,33.48,0,false,,13,delivered
19291,2024-03-17,47,F,US,Electronics,BankTransfer,1,286.2,217.51,24,false,3,12,delivered
19292,2024-12-14,32,F,US,Home,Card,6,97.63,585.78,0,true,2,4,delivered
19293,2024-09-25,36,M,AU,Beauty,Card,4,75.68,302.72,0,true,4,1,returned
19294,2024-08-17,45,F,KR,Home,Card,9,151.4,1362.6,0,false,,2,delivered
19295,2024-04-25,41,M,DE,Sports,Card,1,70,39.9,43,false,1,14,shipped
19296,2024-12-23,33,M,JP,Toys,Card,2,38.53,77.06,0,false,5,8,delivered
19297,2024-01-26,36,F,US,Home,PayPal,1,98.07,62.76,36,false,4,14,pending
19298,2024-09-18,38,F,US,Clothing,Card,8,131.5,1052,0,false,4,10,delivered
19299,2024-01-08,31,F,KR,Beauty,Card,1,109.96,109.96,0,false,4,9,delivered
19300,2024-10-18,42,F,KR,Clothing,PayPal,7,56.2,393.4,0,false,2,6,cancelled
19301,2024-07-02,39,F,US,Beauty,PayPal,3,119.69,359.07,0,false,4,7,delivered
19302,2024-01-31,37,M,GB,Beauty,Card,1,69.84,47.49,32,true,1,11,delivered
19303,2024-02-19,37,F,KR,Grocery,Card,3,15.28,45.84,0,false,3,11,delivered
19304,2024-03-15,40,F,AU,Grocery,Card,1,12.16,6.08,50,false,4,7,delivered
19305,2024-10-07,38,F,GB,Grocery,Card,2,22.59,42.47,6,true,,11,delivered
19306,2024-12-03,32,F,GB,Clothing,Card,1,42.22,42.22,0,true,2,3,returned
19307,2024-03-06,28,F,FR,Grocery,Card,2,25.55,51.1,0,false,5,4,shipped
19308,2024-01-15,37,Other,US,Books,Card,3,19.21,57.63,0,true,2,12,delivered
19309,2024-04-28,34,F,US,Grocery,GiftCard,5,24.23,121.15,0,false,5,8,delivered
19310,2024-05-22,38,M,KR,Toys,Card,5,25.69,128.45,0,false,5,3,returned
19311,2024-07-07,39,M,US,Clothing,Card,6,95.98,575.88,0,false,5,1,delivered
19312,2024-06-26,34,M,JP,Home,GiftCard,4,150.16,600.64,0,false,2,6,delivered
19313,2024-02-21,33,M,US,Beauty,Card,6,77.6,465.6,0,false,5,4,shipped
19314,2024-05-19,38,M,BR,Toys,Card,1,35.36,20.86,41,false,4,14,shipped
19315,2024-12-17,43,Other,AU,Books,BankTransfer,8,20.6,164.8,0,false,3,4,delivered
19316,2024-05-30,43,F,DE,Home,BankTransfer,4,82.46,329.84,0,true,3,2,returned
19317,2024-02-02,38,M,DE,Clothing,Card,2,111.54,223.08,0,false,5,1,delivered
19318,2024-11-10,43,M,US,Toys,Card,1,25.05,20.29,19,false,,5,delivered
19319,2024-04-05,41,F,KR,Toys,Card,4,45.91,183.64,0,false,2,12,pending
19320,2024-01-26,41,M,DE,Toys,PayPal,8,49.61,396.88,0,false,3,8,delivered
19321,2024-12-30,34,F,JP,Home,Card,1,61.71,61.71,0,true,,13,delivered
19322,2024-02-24,42,M,US,Clothing,PayPal,6,82.01,462.54,6,true,5,1,cancelled
19323,2024-04-13,39,F,AU,Sports,Card,2,17.28,27.3,21,false,3,3,delivered
19324,2024-12-07,51,F,AU,Books,BankTransfer,10,11.38,113.8,0,true,5,13,delivered
19325,2024-01-27,28,M,US,Beauty,PayPal,5,53.22,266.1,0,true,5,3,delivered
19326,2024-06-02,37,M,US,Clothing,Card,4,138.78,327.52,41,false,3,6,delivered
19327,2024-12-04,39,M,US,Clothing,GiftCard,1,65.79,65.79,0,true,4,1,delivered
19328,2024-10-22,40,F,DE,Home,Card,1,141.29,117.27,17,true,4,9,delivered
19329,2024-01-28,39,F,US,Beauty,BankTransfer,3,30.14,90.42,0,true,3,4,delivered
19330,2024-03-24,41,F,US,Sports,Card,2,121.41,242.82,0,false,1,5,delivered
19331,2024-10-05,39,M,US,Electronics,BankTransfer,1,393.39,259.64,34,false,4,8,cancelled
19332,2024-12-29,29,M,CA,Sports,Card,2,114.53,121.4,47,true,,14,shipped
19333,2024-09-29,28,M,JP,Sports,Card,4,195.56,782.24,0,false,2,2,delivered
19334,2024-06-11,42,M,JP,Home,BankTransfer,4,250.23,920.85,8,true,4,7,delivered
19335,2024-08-28,39,M,US,Books,Card,1,30.53,30.53,0,true,4,5,shipped
19336,2024-01-09,36,F,US,Home,BankTransfer,3,17.76,53.28,0,true,3,1,cancelled
19337,2024-07-01,37,M,JP,Sports,Card,1,78.92,78.92,0,true,5,9,delivered
19338,2024-07-15,48,M,DE,Grocery,BankTransfer,7,17.41,121.87,0,false,5,8,delivered
19339,2024-11-07,34,F,BR,Beauty,Card,1,29.26,22.82,22,false,2,8,delivered
19340,2024-01-04,41,Other,US,Grocery,Card,2,21.43,42.86,0,false,,5,delivered
19341,2024-05-30,37,F,GB,Books,PayPal,5,27.64,138.2,0,false,4,13,cancelled
19342,2024-01-08,36,M,US,Beauty,Card,10,71.46,714.6,0,true,5,7,delivered
19343,2024-03-23,52,F,US,Books,Card,1,35.09,31.23,11,true,,5,delivered
19344,2024-06-30,35,M,JP,Beauty,GiftCard,1,43.12,43.12,0,false,4,1,shipped
19345,2024-08-06,33,F,US,Clothing,Card,5,79.64,398.2,0,false,,4,delivered
19346,2024-11-22,43,F,AU,Electronics,BankTransfer,5,735.92,3679.6,0,false,,6,delivered
19347,2024-07-18,35,M,DE,Sports,BankTransfer,3,52.1,156.3,0,false,4,11,delivered
19348,2024-04-25,29,M,FR,Electronics,Card,4,122.65,490.6,0,false,5,3,delivered
19349,2024-07-30,38,F,IN,Beauty,PayPal,1,62.36,62.36,0,true,,12,delivered
19350,2024-04-07,34,M,KR,Books,Card,10,35.96,359.6,0,false,5,6,pending
19351,2024-09-08,37,F,CA,Grocery,GiftCard,1,12.63,9.47,25,false,,11,cancelled
19352,2024-04-20,36,M,US,Sports,PayPal,7,214.48,1201.09,20,true,4,9,cancelled
19353,2024-01-10,43,M,CA,Books,Card,8,25.8,206.4,0,false,5,12,delivered
19354,2024-06-21,40,M,US,Clothing,Card,7,121.86,853.02,0,false,5,12,returned
19355,2024-10-14,39,F,US,Books,PayPal,4,27.13,108.52,0,false,2,6,delivered
19356,2024-10-04,42,M,CA,Toys,Card,2,69.75,93.46,33,false,5,6,delivered
19357,2024-08-22,38,F,KR,Electronics,Crypto,4,343.5,1374,0,false,4,14,delivered
19358,2024-05-14,38,F,BR,Books,Card,9,19.73,177.57,0,false,3,1,delivered
19359,2024-05-12,35,M,CA,Books,PayPal,1,34.59,34.59,0,false,5,13,cancelled
19360,2024-07-28,39,F,DE,Grocery,PayPal,3,5.02,15.06,0,false,4,12,shipped
19361,2024-10-24,42,F,GB,Home,Crypto,1,287.61,287.61,0,false,3,6,delivered
19362,2024-06-04,38,Other,JP,Clothing,Crypto,1,97.68,97.68,0,true,,11,delivered
19363,2024-03-11,40,M,CA,Toys,Card,2,19.43,38.86,0,true,,4,delivered
19364,2024-05-19,39,M,JP,Beauty,Crypto,2,95.33,99.14,48,false,5,7,returned
19365,2024-08-22,36,M,FR,Clothing,BankTransfer,4,23.23,92.92,0,false,3,13,delivered
19366,2024-06-09,42,F,BR,Toys,Card,1,56.18,56.18,0,false,2,4,delivered
19367,2024-10-02,40,M,IN,Beauty,BankTransfer,1,21.47,21.47,0,false,2,13,cancelled
19368,2024-08-24,34,M,KR,Beauty,Card,1,81.33,81.33,0,true,5,6,delivered
19369,2024-12-05,44,M,KR,Beauty,PayPal,3,23.27,57.24,18,false,4,1,delivered
19370,2024-05-06,38,F,US,Toys,Card,7,61.68,401.54,7,true,2,3,delivered
19371,2024-10-27,38,M,DE,Beauty,Card,1,111.6,111.6,0,true,3,1,delivered
19372,2024-01-10,42,F,US,Electronics,PayPal,10,67.07,670.7,0,false,,5,shipped
19373,2024-12-15,36,F,JP,Electronics,Card,4,264.54,1058.16,0,false,,6,delivered
19374,2024-03-19,42,M,KR,Grocery,Card,8,12.35,98.8,0,false,5,9,delivered
19375,2024-11-05,46,M,US,Toys,Card,1,10.63,6.27,41,true,,6,delivered
19376,2024-10-16,36,M,DE,Home,Card,8,118.4,947.2,0,true,,12,delivered
19377,2024-09-30,38,M,BR,Books,Card,5,10.14,50.7,0,false,2,6,delivered
19378,2024-02-10,35,F,US,Beauty,Card,10,39.14,391.4,0,true,3,11,shipped
19379,2024-05-16,37,F,CA,Clothing,Card,10,136.45,1268.98,7,false,,13,delivered
19380,2024-09-29,41,M,DE,Beauty,Card,10,119.48,1194.8,0,false,3,1,delivered
19381,2024-04-02,44,F,JP,Books,Card,9,19.78,103.25,42,false,1,3,delivered
19382,2024-10-22,28,M,DE,Toys,Card,1,74.3,39.38,47,true,3,9,delivered
19383,2024-10-23,30,M,KR,Grocery,BankTransfer,1,18.55,12.8,31,false,5,12,cancelled
19384,2024-04-04,42,F,KR,Books,Crypto,3,18.56,55.68,0,false,5,14,delivered
19385,2024-10-11,37,F,KR,Toys,GiftCard,1,59.95,55.75,7,true,3,10,cancelled
19386,2024-11-17,38,F,KR,Clothing,PayPal,5,88.49,247.77,44,false,2,3,delivered
19387,2024-09-27,44,M,US,Clothing,Crypto,7,57.68,403.76,0,true,5,2,delivered
19388,2024-10-31,41,M,KR,Grocery,BankTransfer,3,2.02,6.06,0,false,5,10,delivered
19389,2024-07-18,37,F,CA,Sports,Card,2,73.62,147.24,0,true,1,14,delivered
19390,2024-03-01,35,M,US,Books,Card,1,30.86,30.86,0,true,5,3,shipped
19391,2024-01-22,41,M,AU,Books,PayPal,1,27.11,27.11,0,true,5,9,delivered
19392,2024-10-02,41,M,KR,Grocery,BankTransfer,1,22.23,22.23,0,false,2,5,delivered
19393,2024-12-29,41,F,IN,Books,PayPal,2,21.32,42.64,0,true,,10,returned
19394,2024-08-28,34,M,KR,Clothing,Card,5,110.21,551.05,0,false,5,6,delivered
19395,2024-03-31,33,Other,US,Sports,Card,8,222.95,1177.18,34,false,4,13,delivered
19396,2024-09-24,35,M,KR,Beauty,Card,1,28.39,28.39,0,false,2,9,delivered
19397,2024-08-31,33,F,US,Home,PayPal,3,67.7,182.79,10,false,2,11,delivered
19398,2024-01-26,33,Other,FR,Electronics,Card,4,642.8,2571.2,0,false,2,6,delivered
19399,2024-07-31,45,F,JP,Home,Card,2,247.8,465.86,6,false,5,14,shipped
19400,2024-12-07,36,M,DE,Grocery,Card,6,17.44,104.64,0,false,1,5,shipped
19401,2024-04-21,37,F,US,Electronics,PayPal,5,227.46,1137.3,0,true,4,14,delivered
19402,2024-03-24,30,M,DE,Sports,PayPal,1,184.94,184.94,0,false,5,10,delivered
19403,2024-02-11,27,M,GB,Electronics,Card,1,510.27,413.32,19,false,4,10,delivered
19404,2024-09-01,37,M,AU,Grocery,Card,1,23.83,23.83,0,false,3,11,delivered
19405,2024-10-04,33,F,US,Books,BankTransfer,10,20.17,201.7,0,false,2,7,cancelled
19406,2024-06-09,24,F,KR,Home,Card,7,288.34,2018.38,0,false,,1,shipped
19407,2024-11-22,47,M,CA,Books,Card,6,15.06,90.36,0,true,3,13,delivered
19408,2024-05-29,41,M,DE,Home,Card,3,238.43,715.29,0,true,5,8,returned
19409,2024-07-20,34,M,US,Beauty,Card,4,44.79,179.16,0,false,5,6,shipped
19410,2024-06-05,41,F,KR,Toys,Card,7,69.22,242.27,50,false,2,9,delivered
19411,2024-05-20,43,F,KR,Home,Card,9,157.59,1049.55,26,false,4,2,delivered
19412,2024-06-16,41,M,US,Home,BankTransfer,5,46.18,230.9,0,true,5,6,delivered
19413,2024-09-19,38,M,US,Grocery,PayPal,1,11.34,11.34,0,false,3,10,delivered
19414,2024-05-27,37,Other,DE,Books,Card,6,17.36,104.16,0,true,4,6,delivered
19415,2024-01-16,32,M,KR,Electronics,Card,1,714.08,478.43,33,true,4,9,delivered
19416,2024-02-05,36,F,KR,Books,Card,10,8.08,80.8,0,false,3,4,delivered
19417,2024-04-01,45,F,BR,Toys,Card,1,43.92,39.09,11,false,5,2,delivered
19418,2024-12-07,51,F,KR,Beauty,PayPal,2,77.84,155.68,0,false,5,4,delivered
19419,2024-03-29,32,M,BR,Home,Card,5,22.15,110.75,0,true,5,7,delivered
19420,2024-11-16,28,F,JP,Grocery,Card,3,21.55,42.02,35,false,4,10,delivered
19421,2024-02-06,31,M,US,Sports,BankTransfer,7,12.22,48.76,43,false,,6,delivered
19422,2024-11-30,34,F,US,Clothing,BankTransfer,3,104.34,162.77,48,true,5,12,delivered
19423,2024-01-01,41,M,US,Electronics,Card,4,470.89,1883.56,0,true,5,6,shipped
19424,2024-06-25,34,M,IN,Books,Card,2,5.65,11.3,0,false,5,2,shipped
19425,2024-05-25,35,M,KR,Electronics,Card,2,363.68,727.36,0,true,4,7,shipped
19426,2024-08-02,42,M,US,Clothing,Card,10,14.65,146.5,0,false,3,9,cancelled
19427,2024-11-19,35,F,FR,Grocery,PayPal,10,4.85,48.5,0,true,2,6,delivered
19428,2024-08-08,38,M,CA,Books,Card,3,13.3,28.73,28,false,,5,delivered
19429,2024-05-29,38,M,US,Beauty,BankTransfer,3,55,85.8,48,false,,4,shipped
19430,2024-03-21,34,M,AU,Home,PayPal,9,153.68,926.69,33,false,1,1,delivered
19431,2024-12-21,51,F,KR,Books,GiftCard,1,16.51,16.51,0,true,5,2,delivered
19432,2024-12-25,32,F,CA,Books,BankTransfer,10,38.77,341.18,12,false,3,14,shipped
19433,2024-09-29,42,F,KR,Clothing,Card,1,49.61,49.61,0,false,2,14,delivered
19434,2024-10-01,44,M,JP,Grocery,Card,2,20.42,33.9,17,false,3,3,delivered
19435,2024-04-13,40,M,GB,Home,Card,5,200.69,883.04,12,false,5,5,delivered
19436,2024-01-19,44,M,US,Beauty,Card,1,67.93,67.93,0,false,2,9,delivered
19437,2024-01-06,35,M,AU,Beauty,Card,7,96.13,672.91,0,true,5,9,delivered
19438,2024-02-13,44,F,US,Toys,Card,6,55.24,331.44,0,true,3,11,delivered
19439,2024-09-24,35,F,FR,Books,BankTransfer,2,22.47,44.94,0,true,,4,delivered
19440,2024-02-27,39,M,DE,Beauty,PayPal,1,22.24,22.24,0,false,,3,delivered
19441,2024-05-17,34,M,US,Books,Card,1,10.16,9.45,7,false,5,3,delivered
19442,2024-10-05,45,F,US,Electronics,Card,3,609.42,1828.26,0,false,2,5,delivered
19443,2024-05-19,40,M,US,Home,Card,1,204.73,204.73,0,false,4,13,returned
19444,2024-05-11,34,M,DE,Books,Card,1,28.94,28.94,0,false,5,14,delivered
19445,2024-06-26,50,F,JP,Toys,Card,1,68.48,68.48,0,false,3,10,delivered
19446,2024-06-26,43,F,AU,Clothing,BankTransfer,6,55.5,316.35,5,false,5,3,delivered
19447,2024-01-21,42,F,KR,Beauty,GiftCard,10,54.18,541.8,0,false,5,9,shipped
19448,2024-06-21,45,Other,US,Grocery,Card,3,10.54,31.62,0,false,,13,returned
19449,2024-09-01,39,M,US,Electronics,PayPal,1,130.85,130.85,0,false,4,11,delivered
19450,2024-12-13,40,M,US,Grocery,Card,1,14.85,14.85,0,false,4,13,delivered
19451,2024-01-13,41,F,US,Grocery,Card,10,14.75,147.5,0,false,,2,delivered
19452,2024-09-26,46,F,KR,Sports,Card,1,119.36,119.36,0,false,4,12,delivered
19453,2024-08-19,38,M,US,Clothing,PayPal,1,18.1,18.1,0,true,4,4,shipped
19454,2024-07-10,37,F,KR,Books,Card,1,15.9,15.9,0,false,2,5,cancelled
19455,2024-08-13,36,F,AU,Clothing,Card,5,71.66,358.3,0,true,,5,delivered
19456,2024-09-10,43,F,US,Home,PayPal,1,255.13,255.13,0,false,,12,delivered
19457,2024-02-21,40,F,DE,Books,Card,3,30.29,90.87,0,true,2,9,delivered
19458,2024-04-24,38,F,KR,Grocery,Card,10,25.87,217.31,16,false,4,5,delivered
19459,2024-04-08,38,M,KR,Grocery,Card,1,19.65,19.65,0,false,3,11,cancelled
19460,2024-08-07,42,M,US,Sports,Card,2,242.61,485.22,0,false,1,8,delivered
19461,2024-01-22,40,M,GB,Toys,Crypto,8,17.34,86.01,38,false,,1,delivered
19462,2024-02-02,28,Other,US,Toys,Card,9,12.03,108.27,0,false,4,6,delivered
19463,2024-08-20,38,F,GB,Books,BankTransfer,10,35.17,334.12,5,false,,4,delivered
19464,2024-08-22,36,M,GB,Sports,Card,1,120.6,75.98,37,true,3,6,delivered
19465,2024-05-02,38,M,KR,Toys,Card,6,72.66,292.09,33,false,4,9,delivered
19466,2024-07-17,40,F,FR,Grocery,Crypto,2,5.86,10.9,7,false,5,3,shipped
19467,2024-07-31,32,M,US,Electronics,Card,1,741.47,741.47,0,false,2,11,delivered
19468,2024-03-13,37,M,KR,Grocery,PayPal,1,9.66,9.66,0,false,5,4,delivered
19469,2024-03-23,42,M,DE,Beauty,Card,1,89.74,46.66,48,true,2,9,delivered
19470,2024-08-22,37,F,US,Beauty,BankTransfer,1,42.31,42.31,0,false,4,13,delivered
19471,2024-11-05,46,F,US,Books,Card,7,6.6,46.2,0,false,4,5,shipped
19472,2024-12-30,42,M,GB,Sports,GiftCard,4,104.51,418.04,0,false,4,6,delivered
19473,2024-10-22,37,F,BR,Sports,Card,1,204.85,174.12,15,true,4,12,delivered
19474,2024-08-05,44,M,US,Sports,BankTransfer,5,70.64,353.2,0,false,4,1,cancelled
19475,2024-07-20,40,F,KR,Clothing,Card,5,141.11,705.55,0,false,,9,delivered
19476,2024-09-20,29,F,DE,Toys,Card,1,40.07,40.07,0,true,5,9,delivered
19477,2024-02-22,43,Other,DE,Beauty,GiftCard,3,27.58,82.74,0,false,3,9,delivered
19478,2024-05-11,38,F,US,Books,Card,7,17.98,64.19,49,true,2,2,delivered
19479,2024-08-30,41,F,FR,Electronics,Card,1,384.63,384.63,0,false,4,13,delivered
19480,2024-10-26,34,F,US,Toys,Crypto,2,7.01,7.99,43,false,5,12,cancelled
19481,2024-10-20,38,M,BR,Grocery,Card,8,10.56,84.48,0,false,2,2,delivered
19482,2024-12-20,41,F,DE,Books,PayPal,5,12.9,51.6,20,false,5,9,delivered
19483,2024-09-13,32,F,US,Grocery,BankTransfer,8,20.06,160.48,0,true,5,6,delivered
19484,2024-08-10,35,M,BR,Clothing,Card,1,15.73,15.73,0,false,,7,delivered
19485,2024-06-02,34,M,US,Sports,Card,4,60.46,241.84,0,true,,1,cancelled
19486,2024-12-01,39,F,US,Clothing,Card,1,85.19,85.19,0,false,2,8,delivered
19487,2024-07-30,42,M,KR,Sports,Card,9,192.99,1285.31,26,false,5,7,delivered
19488,2024-11-04,30,F,US,Books,PayPal,1,22.83,22.83,0,false,5,11,delivered
19489,2024-02-10,45,M,CA,Electronics,BankTransfer,7,786.87,2919.29,47,true,3,13,delivered
19490,2024-01-18,33,F,JP,Toys,PayPal,6,8.85,53.1,0,false,4,7,cancelled
19491,2024-02-14,30,M,KR,Books,Card,5,30.75,153.75,0,false,4,6,delivered
19492,2024-05-08,40,Other,CA,Toys,Card,8,64.71,310.61,40,false,4,6,shipped
19493,2024-01-14,32,Other,FR,Beauty,PayPal,5,94.09,470.45,0,false,5,9,delivered
19494,2024-04-06,33,F,FR,Toys,Card,1,48.49,29.09,40,true,2,1,delivered
19495,2024-12-16,36,M,US,Beauty,Card,1,36.06,36.06,0,true,3,4,delivered
19496,2024-05-11,38,F,CA,Toys,Crypto,1,50.62,50.62,0,true,4,3,delivered
19497,2024-02-13,36,F,GB,Grocery,BankTransfer,10,23.23,232.3,0,false,2,13,delivered
19498,2024-10-29,38,F,US,Electronics,Card,6,656.11,3936.66,0,true,,9,delivered
19499,2024-01-08,49,F,US,Books,BankTransfer,8,33.57,201.42,25,false,2,10,cancelled
19500,2024-02-11,29,F,DE,Grocery,Card,4,25.67,75.98,26,true,1,1,delivered
19501,2024-12-14,44,M,US,Grocery,Card,2,22.63,45.26,0,true,1,11,delivered
19502,2024-06-01,35,F,US,Beauty,Card,9,58.4,525.6,0,true,,1,delivered
19503,2024-06-20,33,F,JP,Electronics,PayPal,7,91.16,567.93,11,false,4,8,pending
19504,2024-03-06,36,F,FR,Beauty,GiftCard,3,118.07,354.21,0,true,5,2,delivered
19505,2024-12-23,51,F,JP,Beauty,Card,8,37.88,166.67,45,true,5,8,delivered
19506,2024-07-04,40,M,US,Books,Card,2,33.6,67.2,0,false,2,8,delivered
19507,2024-03-12,34,M,US,Clothing,Card,3,87.29,204.26,22,false,4,13,returned
19508,2024-09-15,40,F,US,Home,Card,7,48.83,239.27,30,false,4,11,delivered
19509,2024-02-11,40,M,US,Beauty,PayPal,6,78.58,471.48,0,false,,12,cancelled
19510,2024-09-11,38,Other,US,Home,Card,2,206.94,248.33,40,false,4,4,returned
19511,2024-05-15,43,F,JP,Beauty,Crypto,5,47.19,212.35,10,true,2,14,delivered
19512,2024-12-10,34,M,DE,Grocery,BankTransfer,5,5.99,29.95,0,true,4,13,delivered
19513,2024-10-19,31,F,FR,Beauty,PayPal,2,55.01,110.02,0,false,,14,delivered
19514,2024-07-12,35,M,JP,Sports,Card,2,70.43,111.28,21,true,5,7,cancelled
19515,2024-03-28,36,M,KR,Toys,Card,2,16.73,31.45,6,true,2,12,delivered
19516,2024-11-23,34,F,FR,Grocery,PayPal,8,10.91,51.5,41,true,3,5,returned
19517,2024-03-11,43,F,US,Toys,PayPal,4,69.09,276.36,0,false,3,1,delivered
19518,2024-10-09,35,M,KR,Sports,PayPal,3,138.36,415.08,0,true,2,10,delivered
19519,2024-11-24,39,F,DE,Beauty,PayPal,2,61.23,82.05,33,false,5,11,delivered
19520,2024-12-30,35,M,KR,Electronics,Card,4,229.64,918.56,0,false,5,11,delivered
19521,2024-08-30,34,F,KR,Sports,Crypto,1,231.18,231.18,0,false,3,6,delivered
19522,2024-02-13,39,M,US,Toys,Card,6,7.43,44.58,0,true,,12,delivered
19523,2024-06-20,37,F,DE,Sports,Card,8,183.54,1468.32,0,false,5,6,delivered
19524,2024-06-03,43,M,KR,Beauty,Card,8,44.02,352.16,0,false,5,13,delivered
19525,2024-01-27,40,M,DE,Clothing,PayPal,1,131.73,131.73,0,false,,13,cancelled
19526,2024-10-04,44,F,CA,Books,PayPal,3,20.9,62.7,0,false,3,9,delivered
19527,2024-07-04,37,F,US,Electronics,Card,1,587.73,587.73,0,true,,13,delivered
19528,2024-03-18,37,M,GB,Beauty,Card,2,85.72,171.44,0,true,4,1,delivered
19529,2024-09-12,35,M,GB,Grocery,Card,9,12.37,111.33,0,true,4,12,delivered
19530,2024-03-21,37,M,US,Beauty,Card,1,62.03,62.03,0,false,,8,delivered
19531,2024-08-08,40,M,DE,Grocery,PayPal,5,20.1,77.39,23,false,2,10,delivered
19532,2024-03-14,41,M,US,Toys,BankTransfer,1,71.34,71.34,0,false,5,3,delivered
19533,2024-03-03,36,M,US,Home,PayPal,3,160.12,278.61,42,false,,6,pending
19534,2024-06-18,38,F,AU,Electronics,Card,1,574.12,574.12,0,true,4,8,delivered
19535,2024-12-23,44,F,US,Books,Card,8,29.19,233.52,0,false,2,13,delivered
19536,2024-02-14,39,F,GB,Toys,BankTransfer,3,77.33,231.99,0,false,1,5,delivered
19537,2024-10-07,42,M,AU,Books,Card,1,20.26,20.26,0,true,,5,delivered
19538,2024-02-19,35,F,US,Sports,Card,2,100.55,201.1,0,true,5,8,shipped
19539,2024-08-08,44,F,US,Home,GiftCard,3,94.45,209.68,26,false,1,9,delivered
19540,2024-07-27,37,F,CA,Clothing,Card,3,106.32,280.68,12,false,5,6,delivered
19541,2024-10-22,41,M,JP,Home,BankTransfer,9,162.64,1463.76,0,false,5,9,delivered
19542,2024-04-21,35,F,US,Home,Card,10,236.58,2081.9,12,true,4,2,delivered
19543,2024-01-16,28,F,GB,Sports,PayPal,7,227.41,1146.15,28,false,5,10,delivered
19544,2024-11-23,41,M,DE,Books,Card,6,21.05,126.3,0,false,2,3,delivered
19545,2024-10-07,41,M,US,Beauty,Card,7,105.03,735.21,0,true,,2,cancelled
19546,2024-01-21,37,M,KR,Electronics,Card,5,339.78,1053.32,38,false,5,8,delivered
19547,2024-05-24,36,F,GB,Clothing,Card,5,28.19,140.95,0,false,,11,delivered
19548,2024-03-30,35,M,US,Clothing,Card,2,72.87,145.74,0,false,5,13,delivered
19549,2024-05-19,44,F,KR,Toys,Card,4,69.99,279.96,0,false,5,4,cancelled
19550,2024-08-12,34,F,FR,Beauty,Card,1,86.08,86.08,0,true,4,9,delivered
